case_id,step,timestamp,actor,duration_minutes,cost
TICKET_73,In_Progress,2026-02-03T16:26:22.987715,agent_1,109,32.7
TICKET_73,Escalated,2026-02-03T21:07:22.987715,agent_2,281,168.6
TICKET_73,In_Progress,2026-02-03T22:24:22.987715,agent_2,77,46.2
TICKET_73,Escalated,2026-02-04T02:19:22.987715,agent_2,235,141.0
TICKET_73,In_Progress,2026-02-04T04:49:22.987715,agent_1,150,45.0
TICKET_73,Escalated,2026-02-04T06:25:22.987715,agent_2,96,57.6
TICKET_73,Approved,2026-02-05T04:31:22.987715,manager,1326,530.4
TICKET_73,Closed,2026-02-05T04:34:22.987715,system,3,0.15
TICKET_74,Created,2026-02-03T14:33:22.987836,system,4,0.2
TICKET_74,Assigned,2026-02-03T14:36:22.987836,system,3,0.15
TICKET_74,In_Progress,2026-02-03T16:46:22.987836,agent_1,130,39.0
TICKET_74,Closed,2026-02-03T16:47:22.987836,system,1,0.05
TICKET_75,Created,2026-02-03T14:30:22.987883,system,1,0.05
TICKET_75,Assigned,2026-02-03T14:33:22.987883,system,3,0.15
TICKET_75,In_Progress,2026-02-03T17:04:22.987883,agent_1,151,45.3
TICKET_75,Escalated,2026-02-03T18:32:22.987883,agent_2,88,52.8
TICKET_75,In_Progress,2026-02-03T20:57:22.987883,agent_2,145,87.0
TICKET_75,Approved,2026-02-04T05:46:22.987883,manager,529,634.8
TICKET_75,Closed,2026-02-04T05:49:22.987883,system,3,0.15
TICKET_76,Created,2026-02-03T14:31:22.987970,system,2,0.1
TICKET_76,Assigned,2026-02-03T14:33:22.987970,system,2,0.1
TICKET_76,In_Progress,2026-02-03T15:59:22.987970,agent_1,86,25.8
TICKET_76,Closed,2026-02-03T16:01:22.987970,system,2,0.1
TICKET_77,Created,2026-02-03T14:30:22.988017,system,1,0.05
TICKET_77,Assigned,2026-02-03T14:35:22.988017,system,5,0.25
TICKET_77,In_Progress,2026-02-03T22:38:22.988017,agent_1,483,48.3
TICKET_77,Escalated,2026-02-04T02:51:22.988017,agent_2,253,151.8
TICKET_77,In_Progress,2026-02-04T03:39:22.988017,agent_2,48,28.8
TICKET_77,Closed,2026-02-04T03:41:22.988017,system,2,0.1
TICKET_78,Created,2026-02-03T14:34:22.988090,system,5,0.25
TICKET_78,Assigned,2026-02-03T14:39:22.988090,system,5,0.25
TICKET_78,In_Progress,2026-02-03T16:28:22.988090,agent_2,109,65.4
TICKET_78,Approved,2026-02-04T22:01:22.988090,manager,1773,709.2
TICKET_78,Closed,2026-02-04T22:04:22.988090,system,3,0.15
TICKET_79,Created,2026-02-03T14:34:22.988150,system,5,0.25
TICKET_79,Assigned,2026-02-03T14:39:22.988150,system,5,0.25
TICKET_79,In_Progress,2026-02-03T23:59:22.988150,agent_1,560,42.0
TICKET_79,Approved,2026-02-04T09:48:22.988150,manager,589,706.8
TICKET_79,Closed,2026-02-04T09:51:22.988150,system,3,0.15
TICKET_80,Created,2026-02-03T14:30:22.988210,system,1,0.05
TICKET_80,Assigned,2026-02-03T14:35:22.988210,system,5,0.25
TICKET_80,In_Progress,2026-02-03T16:58:22.988210,agent_1,143,42.9
TICKET_80,Escalated,2026-02-03T19:45:22.988210,agent_2,167,100.2
TICKET_80,In_Progress,2026-02-03T22:31:22.988210,agent_2,166,99.6
TICKET_80,Approved,2026-02-04T11:37:22.988210,manager,786,314.4
TICKET_80,Closed,2026-02-04T11:38:22.988210,system,1,0.05
TICKET_81,Created,2026-02-03T14:31:22.988294,system,2,0.1
TICKET_81,Assigned,2026-02-03T14:36:22.988294,system,5,0.25
TICKET_81,In_Progress,2026-02-03T16:53:22.988294,agent_1,137,41.1
TICKET_81,Closed,2026-02-03T16:56:22.988294,system,3,0.15
TICKET_82,Created,2026-02-03T14:32:22.988342,system,3,0.15
TICKET_82,Assigned,2026-02-03T14:36:22.988342,system,4,0.2
TICKET_82,In_Progress,2026-02-03T15:48:22.988342,agent_2,72,43.2
TICKET_82,Escalated,2026-02-03T17:27:22.988342,agent_2,99,59.4
TICKET_82,In_Progress,2026-02-03T18:39:22.988342,agent_2,72,43.2
TICKET_82,Closed,2026-02-03T18:42:22.988342,system,3,0.15
TICKET_83,Created,2026-02-03T14:31:22.988413,system,2,0.1
TICKET_83,Assigned,2026-02-03T14:35:22.988413,system,4,0.2
TICKET_83,In_Progress,2026-02-03T16:49:22.988413,agent_2,134,80.4
TICKET_83,Escalated,2026-02-03T19:45:22.988413,agent_2,176,105.6
TICKET_83,Approved,2026-02-04T09:51:22.988413,manager,846,338.4
TICKET_83,Closed,2026-02-04T09:52:22.988413,system,1,0.05
TICKET_84,Created,2026-02-03T14:32:22.988485,system,3,0.15
TICKET_84,Assigned,2026-02-03T14:35:22.988485,system,3,0.15
TICKET_84,In_Progress,2026-02-03T16:16:22.988485,agent_2,101,60.6
TICKET_84,Closed,2026-02-03T16:17:22.988485,system,1,0.05
TICKET_85,Created,2026-02-03T14:33:22.988533,system,4,0.2
TICKET_85,Assigned,2026-02-03T14:38:22.988533,system,5,0.25
TICKET_85,In_Progress,2026-02-03T15:16:22.988533,agent_2,38,22.8
TICKET_85,Closed,2026-02-03T15:18:22.988533,system,2,0.1
TICKET_86,Created,2026-02-03T14:30:22.988621,system,1,0.05
TICKET_86,Assigned,2026-02-03T14:34:22.988621,system,4,0.2
TICKET_86,In_Progress,2026-02-03T17:13:22.988621,agent_2,159,95.4
TICKET_86,Closed,2026-02-03T17:14:22.988621,system,1,0.05
TICKET_87,Created,2026-02-03T14:32:22.988670,system,3,0.15
TICKET_87,Assigned,2026-02-03T14:34:22.988670,system,2,0.1
TICKET_87,In_Progress,2026-02-03T15:12:22.988670,agent_2,38,22.8
TICKET_87,Closed,2026-02-03T15:14:22.988670,system,2,0.1
TICKET_88,Created,2026-02-03T14:31:22.988717,system,2,0.1
TICKET_88,Assigned,2026-02-03T14:35:22.988717,system,4,0.2
TICKET_88,In_Progress,2026-02-03T17:04:22.988717,agent_2,149,89.4
TICKET_88,Closed,2026-02-03T17:07:22.988717,system,3,0.15
TICKET_89,Created,2026-02-03T14:30:22.988768,system,1,0.05
TICKET_89,Assigned,2026-02-03T14:34:22.988768,system,4,0.2
TICKET_89,In_Progress,2026-02-03T15:10:22.988768,agent_2,36,21.6
TICKET_89,Closed,2026-02-03T15:12:22.988768,system,2,0.1
TICKET_90,Created,2026-02-03T14:34:22.988816,system,5,0.25
TICKET_90,Assigned,2026-02-03T14:36:22.988816,system,2,0.1
TICKET_90,In_Progress,2026-02-03T16:22:22.988816,agent_1,106,31.8
TICKET_90,Approved,2026-02-04T01:01:22.988816,manager,519,207.6
TICKET_90,Closed,2026-02-04T01:04:22.988816,system,3,0.15
TICKET_91,Created,2026-02-03T14:31:22.988877,system,2,0.1
TICKET_91,Assigned,2026-02-03T14:36:22.988877,system,5,0.25
TICKET_91,In_Progress,2026-02-03T19:54:22.988877,agent_2,318,63.6
TICKET_91,Approved,2026-02-04T00:00:22.988877,manager,246,295.2
TICKET_91,Closed,2026-02-04T00:02:22.988877,system,2,0.1
TICKET_92,Created,2026-02-03T14:30:22.988938,system,1,0.05
TICKET_92,Assigned,2026-02-03T14:32:22.988938,system,2,0.1
TICKET_92,In_Progress,2026-02-03T17:10:22.988938,agent_2,158,94.8
TICKET_92,Closed,2026-02-03T17:13:22.988938,system,3,0.15
TICKET_93,Created,2026-02-03T14:33:22.988985,system,4,0.2
TICKET_93,Assigned,2026-02-03T14:37:22.988985,system,4,0.2
TICKET_93,In_Progress,2026-02-03T15:14:22.988985,agent_2,37,22.2
TICKET_93,Closed,2026-02-03T15:17:22.988985,system,3,0.15
TICKET_94,Created,2026-02-03T14:31:22.989033,system,2,0.1
TICKET_94,Assigned,2026-02-03T14:33:22.989033,system,2,0.1
TICKET_94,In_Progress,2026-02-03T16:25:22.989033,agent_2,112,67.2
TICKET_94,Approved,2026-02-03T18:53:22.989033,manager,148,177.6
TICKET_94,Closed,2026-02-03T18:56:22.989033,system,3,0.15
TICKET_95,Created,2026-02-03T14:31:22.989092,system,2,0.1
TICKET_95,Assigned,2026-02-03T14:35:22.989092,system,4,0.2
TICKET_95,In_Progress,2026-02-03T17:47:22.989092,agent_1,192,14.4
TICKET_95,Closed,2026-02-03T17:49:22.989092,system,2,0.1
TICKET_96,Created,2026-02-03T14:33:22.989140,system,4,0.2
TICKET_96,Assigned,2026-02-03T14:38:22.989140,system,5,0.25
TICKET_96,In_Progress,2026-02-03T16:18:22.989140,agent_2,100,60.0
TICKET_96,Closed,2026-02-03T16:20:22.989140,system,2,0.1
TICKET_97,Created,2026-02-03T14:30:22.989187,system,1,0.05
TICKET_97,Assigned,2026-02-03T14:35:22.989187,system,5,0.25
TICKET_97,In_Progress,2026-02-03T20:29:22.989187,agent_2,354,70.8
TICKET_97,Escalated,2026-02-03T23:57:22.989187,agent_2,208,124.8
TICKET_97,In_Progress,2026-02-04T01:31:22.989187,agent_2,94,56.4
TICKET_97,Closed,2026-02-04T01:33:22.989187,system,2,0.1
TICKET_98,Created,2026-02-03T14:33:22.989260,system,4,0.2
TICKET_98,Assigned,2026-02-03T14:37:22.989260,system,4,0.2
TICKET_98,In_Progress,2026-02-03T17:07:22.989260,agent_1,150,45.0
TICKET_98,Closed,2026-02-03T17:08:22.989260,system,1,0.05
TICKET_99,Created,2026-02-03T14:44:22.989308,system,15,0.25
TICKET_99,Assigned,2026-02-03T14:49:22.989308,system,5,0.25
TICKET_99,In_Progress,2026-02-03T16:36:22.989308,agent_2,107,64.2
TICKET_99,Escalated,2026-02-03T21:27:22.989308,agent_2,291,174.6
TICKET_99,In_Progress,2026-02-03T22:46:22.989308,agent_1,79,23.7
TICKET_99,Closed,2026-02-03T22:49:22.989308,system,3,0.15
TICKET_100,Created,2026-02-03T14:30:22.989381,system,1,0.05
TICKET_100,Assigned,2026-02-03T14:32:22.989381,system,2,0.1
TICKET_100,In_Progress,2026-02-03T16:03:22.989381,agent_2,91,54.6
TICKET_100,Closed,2026-02-03T16:04:22.989381,system,1,0.05
TICKET_101,Created,2026-02-03T14:33:22.989428,system,4,0.2
TICKET_101,Assigned,2026-02-03T14:36:22.989428,system,3,0.15
TICKET_101,In_Progress,2026-02-03T15:42:22.989428,agent_1,66,19.8
TICKET_101,Closed,2026-02-03T15:43:22.989428,system,1,0.05
TICKET_102,Created,2026-02-03T14:32:22.989476,system,3,0.15
TICKET_102,Assigned,2026-02-03T14:36:22.989476,system,4,0.2
TICKET_102,In_Progress,2026-02-03T15:55:22.989476,agent_1,79,23.7
TICKET_102,Closed,2026-02-03T15:58:22.989476,system,3,0.15
TICKET_103,Created,2026-02-03T14:30:22.989524,system,1,0.05
TICKET_103,Assigned,2026-02-03T14:34:22.989524,system,4,0.2
TICKET_103,In_Progress,2026-02-03T17:22:22.989524,agent_2,168,100.8
TICKET_103,Closed,2026-02-03T17:25:22.989524,system,3,0.15
TICKET_104,Created,2026-02-03T14:30:22.989583,system,1,0.05
TICKET_104,Assigned,2026-02-03T14:32:22.989583,system,2,0.1
TICKET_104,In_Progress,2026-02-03T16:45:22.989583,agent_2,133,79.8
TICKET_104,Approved,2026-02-04T13:30:22.989583,manager,1245,498.0
TICKET_104,Closed,2026-02-04T13:32:22.989583,system,2,0.1
TICKET_105,Created,2026-02-03T14:34:22.989644,system,5,0.25
TICKET_105,Assigned,2026-02-03T14:37:22.989644,system,3,0.15
TICKET_105,In_Progress,2026-02-03T16:48:22.989644,agent_2,131,78.6
TICKET_105,Escalated,2026-02-03T20:45:22.989644,agent_2,237,142.2
TICKET_105,Approved,2026-02-04T15:30:22.989644,manager,1125,450.0
TICKET_105,Closed,2026-02-04T15:33:22.989644,system,3,0.15
TICKET_106,Created,2026-02-03T14:32:22.989716,system,3,0.15
TICKET_106,Assigned,2026-02-03T14:37:22.989716,system,5,0.25
TICKET_106,In_Progress,2026-02-03T16:05:22.989716,agent_2,88,52.8
TICKET_106,Closed,2026-02-03T16:06:22.989716,system,1,0.05
TICKET_107,Created,2026-02-03T14:33:22.989763,system,4,0.2
TICKET_107,Assigned,2026-02-03T14:35:22.989763,system,2,0.1
TICKET_107,In_Progress,2026-02-03T15:57:22.989763,agent_2,82,49.2
TICKET_107,Approved,2026-02-04T02:33:22.989763,manager,636,254.4
TICKET_107,Closed,2026-02-04T02:36:22.989763,system,3,0.15
TICKET_108,Created,2026-02-03T14:31:22.989824,system,2,0.1
TICKET_108,Assigned,2026-02-03T14:36:22.989824,system,5,0.25
TICKET_108,In_Progress,2026-02-03T15:18:22.989824,agent_1,42,12.6
TICKET_108,Escalated,2026-02-03T19:07:22.989824,agent_2,229,137.4
TICKET_108,Approved,2026-02-04T17:49:22.989824,manager,1362,544.8
TICKET_108,Closed,2026-02-04T17:50:22.989824,system,1,0.05
TICKET_109,Created,2026-02-03T14:33:22.989895,system,4,0.2
TICKET_109,Assigned,2026-02-03T14:38:22.989895,system,5,0.25
TICKET_109,In_Progress,2026-02-03T16:09:22.989895,agent_2,91,54.6
TICKET_109,Escalated,2026-02-03T20:53:22.989895,agent_2,284,170.4
TICKET_109,In_Progress,2026-02-03T23:43:22.989895,agent_1,170,51.0
TICKET_109,Closed,2026-02-03T23:46:22.989895,system,3,0.15
TICKET_110,Created,2026-02-03T14:32:22.989967,system,3,0.15
TICKET_110,Assigned,2026-02-03T14:36:22.989967,system,4,0.2
TICKET_110,In_Progress,2026-02-03T16:30:22.989967,agent_2,114,68.4
TICKET_110,Closed,2026-02-03T16:32:22.989967,system,2,0.1
TICKET_111,Created,2026-02-03T14:30:22.990015,system,1,0.05
TICKET_111,Assigned,2026-02-03T14:34:22.990015,system,4,0.2
TICKET_111,In_Progress,2026-02-03T17:06:22.990015,agent_1,152,45.6
TICKET_111,Escalated,2026-02-03T20:39:22.990015,agent_2,213,127.8
TICKET_111,In_Progress,2026-02-03T22:24:22.990015,agent_2,105,63.0
TICKET_111,Closed,2026-02-03T22:26:22.990015,system,2,0.1
TICKET_112,Created,2026-02-03T14:32:22.990087,system,3,0.15
TICKET_112,Assigned,2026-02-03T14:34:22.990087,system,2,0.1
TICKET_112,In_Progress,2026-02-03T16:04:22.990087,agent_2,90,54.0
TICKET_112,Closed,2026-02-03T16:07:22.990087,system,3,0.15
TICKET_113,Created,2026-02-03T14:41:22.990135,system,12,0.15
TICKET_113,Assigned,2026-02-03T14:44:22.990135,system,3,0.15
TICKET_113,In_Progress,2026-02-03T16:59:22.990135,agent_2,135,81.0
TICKET_113,Closed,2026-02-03T17:02:22.990135,system,3,0.15
TICKET_114,Created,2026-02-03T14:32:22.990183,system,3,0.15
TICKET_114,Assigned,2026-02-03T14:36:22.990183,system,4,0.2
TICKET_114,In_Progress,2026-02-03T16:08:22.990183,agent_2,92,55.2
TICKET_114,Closed,2026-02-03T16:09:22.990183,system,1,0.05
TICKET_115,Created,2026-02-03T14:33:22.990231,system,4,0.2
TICKET_115,Assigned,2026-02-03T14:38:22.990231,system,5,0.25
TICKET_115,In_Progress,2026-02-03T16:12:22.990231,agent_1,94,28.2
TICKET_115,Escalated,2026-02-03T19:00:22.990231,agent_2,168,100.8
TICKET_115,In_Progress,2026-02-03T19:44:22.990231,agent_1,44,13.2
TICKET_115,Closed,2026-02-03T19:47:22.990231,system,3,0.15
TICKET_116,Created,2026-02-03T14:32:22.990302,system,3,0.15
TICKET_116,Assigned,2026-02-03T14:34:22.990302,system,2,0.1
TICKET_116,In_Progress,2026-02-03T16:22:22.990302,agent_1,108,32.4
TICKET_116,Approved,2026-02-04T00:49:22.990302,manager,507,608.4
TICKET_116,Closed,2026-02-04T00:52:22.990302,system,3,0.15
TICKET_117,Created,2026-02-03T14:31:22.990365,system,2,0.1
TICKET_117,Assigned,2026-02-03T14:35:22.990365,system,4,0.2
TICKET_117,In_Progress,2026-02-03T17:00:22.990365,agent_2,145,87.0
TICKET_117,Escalated,2026-02-03T19:04:22.990365,agent_2,124,74.4
TICKET_117,In_Progress,2026-02-03T21:42:22.990365,agent_1,158,47.4
TICKET_117,Closed,2026-02-03T21:44:22.990365,system,2,0.1
TICKET_118,Created,2026-02-03T14:34:22.990437,system,5,0.25
TICKET_118,Assigned,2026-02-03T14:37:22.990437,system,3,0.15
TICKET_118,In_Progress,2026-02-03T15:13:22.990437,agent_1,36,10.8
TICKET_118,Escalated,2026-02-03T16:16:22.990437,agent_2,63,37.8
TICKET_118,In_Progress,2026-02-03T17:52:22.990437,agent_2,96,57.6
TICKET_118,Closed,2026-02-03T17:54:22.990437,system,2,0.1
TICKET_119,Created,2026-02-03T14:33:22.990509,system,4,0.2
TICKET_119,Assigned,2026-02-03T14:37:22.990509,system,4,0.2
TICKET_119,In_Progress,2026-02-03T15:26:22.990509,agent_2,49,29.4
TICKET_119,Closed,2026-02-03T15:29:22.990509,system,3,0.15
TICKET_120,Created,2026-02-03T14:32:22.990562,system,3,0.15
TICKET_120,Assigned,2026-02-03T14:35:22.990562,system,3,0.15
TICKET_120,In_Progress,2026-02-03T17:34:22.990562,agent_1,179,53.7
TICKET_120,Closed,2026-02-03T17:37:22.990562,system,3,0.15
TICKET_121,Created,2026-02-03T14:32:22.990611,system,3,0.15
TICKET_121,Assigned,2026-02-03T14:34:22.990611,system,2,0.1
TICKET_121,In_Progress,2026-02-03T17:24:22.990611,agent_1,170,51.0
TICKET_121,Closed,2026-02-03T17:26:22.990611,system,2,0.1
TICKET_122,Created,2026-02-03T14:33:22.990659,system,4,0.2
TICKET_122,Assigned,2026-02-03T14:38:22.990659,system,5,0.25
TICKET_122,In_Progress,2026-02-03T16:21:22.990659,agent_1,103,30.9
TICKET_122,Closed,2026-02-03T16:22:22.990659,system,1,0.05
TICKET_123,Created,2026-02-03T14:34:22.990707,system,5,0.25
TICKET_123,Assigned,2026-02-03T14:36:22.990707,system,2,0.1
TICKET_123,In_Progress,2026-02-03T15:33:22.990707,agent_1,57,17.1
TICKET_123,Closed,2026-02-03T15:34:22.990707,system,1,0.05
TICKET_124,Created,2026-02-03T14:33:22.990755,system,4,0.2
TICKET_124,Assigned,2026-02-03T14:48:22.990755,system,15,0.25
TICKET_124,In_Progress,2026-02-03T16:03:22.990755,agent_2,75,45.0
TICKET_124,Closed,2026-02-03T16:04:22.990755,system,1,0.05
TICKET_125,Created,2026-02-03T14:34:22.990803,system,5,0.25
TICKET_125,Assigned,2026-02-03T14:39:22.990803,system,5,0.25
TICKET_125,In_Progress,2026-02-03T16:56:22.990803,agent_2,137,82.2
TICKET_125,Escalated,2026-02-03T19:40:22.990803,agent_2,164,98.4
TICKET_125,In_Progress,2026-02-03T21:42:22.990803,agent_1,122,36.6
TICKET_125,Approved,2026-02-04T12:36:22.990803,manager,894,357.6
TICKET_125,Closed,2026-02-04T12:39:22.990803,system,3,0.15
TICKET_126,Created,2026-02-03T14:32:22.990888,system,3,0.15
TICKET_126,Assigned,2026-02-03T14:35:22.990888,system,3,0.15
TICKET_126,In_Progress,2026-02-03T17:26:22.990888,agent_2,171,102.6
TICKET_126,Approved,2026-02-04T12:05:22.990888,manager,1119,447.6
TICKET_126,Closed,2026-02-04T12:08:22.990888,system,3,0.15
TICKET_127,Created,2026-02-03T14:32:22.990948,system,3,0.15
TICKET_127,Assigned,2026-02-03T14:34:22.990948,system,2,0.1
TICKET_127,In_Progress,2026-02-03T15:06:22.990948,agent_1,32,9.6
TICKET_127,Approved,2026-02-04T09:42:22.990948,manager,1116,446.4
TICKET_127,Closed,2026-02-04T09:43:22.990948,system,1,0.05
TICKET_128,Created,2026-02-03T14:34:22.991008,system,5,0.25
TICKET_128,Assigned,2026-02-03T14:39:22.991008,system,5,0.25
TICKET_128,In_Progress,2026-02-03T16:14:22.991008,agent_1,95,28.5
TICKET_128,Closed,2026-02-03T16:16:22.991008,system,2,0.1
TICKET_129,Created,2026-02-03T14:32:22.991056,system,3,0.15
TICKET_129,Assigned,2026-02-03T14:35:22.991056,system,3,0.15
TICKET_129,In_Progress,2026-02-03T15:14:22.991056,agent_1,39,11.7
TICKET_129,Approved,2026-02-03T23:39:22.991056,manager,505,606.0
TICKET_129,Closed,2026-02-03T23:42:22.991056,system,3,0.15
TICKET_130,Created,2026-02-03T14:31:22.991120,system,2,0.1
TICKET_130,Assigned,2026-02-03T14:34:22.991120,system,3,0.15
TICKET_130,In_Progress,2026-02-03T17:16:22.991120,agent_2,162,97.2
TICKET_130,Escalated,2026-02-03T21:25:22.991120,agent_2,249,149.4
TICKET_130,In_Progress,2026-02-03T22:49:22.991120,agent_2,84,50.4
TICKET_130,Closed,2026-02-03T22:51:22.991120,system,2,0.1
TICKET_131,Created,2026-02-03T14:34:22.991192,system,5,0.25
TICKET_131,Assigned,2026-02-03T14:38:22.991192,system,4,0.2
TICKET_131,In_Progress,2026-02-03T17:38:22.991192,agent_1,180,54.0
TICKET_131,Closed,2026-02-03T17:40:22.991192,system,2,0.1
TICKET_132,Created,2026-02-03T14:31:22.991241,system,2,0.1
TICKET_132,Assigned,2026-02-03T14:34:22.991241,system,3,0.15
TICKET_132,In_Progress,2026-02-03T16:13:22.991241,agent_1,99,29.7
TICKET_132,Closed,2026-02-03T16:16:22.991241,system,3,0.15
TICKET_133,Created,2026-02-03T14:31:22.991290,system,2,0.1
TICKET_133,Assigned,2026-02-03T14:36:22.991290,system,5,0.25
TICKET_133,In_Progress,2026-02-03T17:30:22.991290,agent_2,174,104.4
TICKET_133,Escalated,2026-02-03T19:57:22.991290,agent_2,147,88.2
TICKET_133,In_Progress,2026-02-03T21:41:22.991290,agent_1,104,31.2
TICKET_133,Closed,2026-02-03T21:44:22.991290,system,3,0.15
TICKET_134,Created,2026-02-03T14:33:22.991363,system,4,0.2
TICKET_134,Assigned,2026-02-03T14:35:22.991363,system,2,0.1
TICKET_134,In_Progress,2026-02-03T16:08:22.991363,agent_2,93,55.8
TICKET_134,Closed,2026-02-03T16:10:22.991363,system,2,0.1
TICKET_135,Created,2026-02-03T14:34:22.991414,system,5,0.25
TICKET_135,Assigned,2026-02-03T14:36:22.991414,system,2,0.1
TICKET_135,In_Progress,2026-02-03T15:21:22.991414,agent_2,45,27.0
TICKET_135,Approved,2026-02-03T23:13:22.991414,manager,472,566.4
TICKET_135,Closed,2026-02-03T23:15:22.991414,system,2,0.1
TICKET_136,Created,2026-02-03T14:33:22.991474,system,4,0.2
TICKET_136,Assigned,2026-02-03T14:36:22.991474,system,3,0.15
TICKET_136,In_Progress,2026-02-03T16:55:22.991474,agent_2,139,83.4
TICKET_136,Closed,2026-02-03T16:56:22.991474,system,1,0.05
TICKET_137,Created,2026-02-03T14:34:22.991521,system,5,0.25
TICKET_137,Assigned,2026-02-03T14:36:22.991521,system,2,0.1
TICKET_137,In_Progress,2026-02-03T16:38:22.991521,agent_1,122,36.6
TICKET_137,Closed,2026-02-03T16:40:22.991521,system,2,0.1
TICKET_138,Created,2026-02-03T14:30:22.991574,system,1,0.05
TICKET_138,Assigned,2026-02-03T14:34:22.991574,system,4,0.2
TICKET_138,In_Progress,2026-02-03T17:02:22.991574,agent_1,148,44.4
TICKET_138,Closed,2026-02-03T17:03:22.991574,system,1,0.05
TICKET_139,Created,2026-02-03T14:33:22.991622,system,4,0.2
TICKET_139,Assigned,2026-02-03T14:36:22.991622,system,3,0.15
TICKET_139,In_Progress,2026-02-03T15:36:22.991622,agent_2,60,36.0
TICKET_139,Closed,2026-02-03T15:37:22.991622,system,1,0.05
TICKET_140,Created,2026-02-03T14:31:22.991671,system,2,0.1
TICKET_140,Assigned,2026-02-03T14:33:22.991671,system,2,0.1
TICKET_140,In_Progress,2026-02-03T15:41:22.991671,agent_2,68,40.8
TICKET_140,Closed,2026-02-03T15:44:22.991671,system,3,0.15
TICKET_141,Created,2026-02-03T14:33:22.991718,system,4,0.2
TICKET_141,Assigned,2026-02-03T14:37:22.991718,system,4,0.2
TICKET_141,In_Progress,2026-02-03T16:42:22.991718,agent_2,125,75.0
TICKET_141,Escalated,2026-02-03T18:46:22.991718,agent_2,124,74.4
TICKET_141,In_Progress,2026-02-03T21:44:22.991718,agent_1,178,53.4
TICKET_141,Closed,2026-02-03T21:46:22.991718,system,2,0.1
TICKET_142,Created,2026-02-03T14:34:22.991790,system,5,0.25
TICKET_142,Assigned,2026-02-03T14:38:22.991790,system,4,0.2
TICKET_142,In_Progress,2026-02-03T15:28:22.991790,agent_2,50,30.0
TICKET_142,Approved,2026-02-03T22:21:22.991790,manager,413,495.6
TICKET_142,Closed,2026-02-03T22:23:22.991790,system,2,0.1
TICKET_143,Created,2026-02-03T14:31:22.991851,system,2,0.1
TICKET_143,Assigned,2026-02-03T14:33:22.991851,system,2,0.1
TICKET_143,In_Progress,2026-02-03T17:24:22.991851,agent_2,171,102.6
TICKET_143,Approved,2026-02-04T15:51:22.991851,manager,1347,538.8
